,trackName,artistName,id,genre,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,track_href,uri,analysis_url
1051,My Sweet Lord - Remastered 2014,George Harrison,0qdQUeKVyevrbKhAo0ibxS,rock,0.0972,0.537,281227.0,0.701,0.0,1.0,0.0832,-8.913,0.0,0.0335,120.919,4.0,0.583,https://api.spotify.com/v1/tracks/0qdQUeKVyevrbKhAo0ibxS,spotify:track:0qdQUeKVyevrbKhAo0ibxS,https://api.spotify.com/v1/audio-analysis/0qdQUeKVyevrbKhAo0ibxS
1052,Got My Mind Set On You - Remastered 2004,George Harrison,3OeUlriM0EZHdWleJtjoVr,rock,0.465,0.767,234653.0,0.8540000000000001,2.03e-06,4.0,0.485,-6.947,1.0,0.0426,149.20600000000002,4.0,0.963,https://api.spotify.com/v1/tracks/3OeUlriM0EZHdWleJtjoVr,spotify:track:3OeUlriM0EZHdWleJtjoVr,https://api.spotify.com/v1/audio-analysis/3OeUlriM0EZHdWleJtjoVr
1053,R U Mine?,Arctic Monkeys,2AT8iROs4FQueDv2c8q2KE,rock,0.0061600000000000005,0.28800000000000003,201726.0,0.758,0.0,6.0,0.303,-5.692,0.0,0.0371,97.094,4.0,0.619,https://api.spotify.com/v1/tracks/2AT8iROs4FQueDv2c8q2KE,spotify:track:2AT8iROs4FQueDv2c8q2KE,https://api.spotify.com/v1/audio-analysis/2AT8iROs4FQueDv2c8q2KE
1054,Evil Twin,Arctic Monkeys,4Xb9WKmzyiPeQSRqNQ2djU,rock,0.0016,0.479,197373.0,0.752,1.7800000000000002e-05,4.0,0.0599,-4.99,0.0,0.0793,175.997,4.0,0.741,https://api.spotify.com/v1/tracks/4Xb9WKmzyiPeQSRqNQ2djU,spotify:track:4Xb9WKmzyiPeQSRqNQ2djU,https://api.spotify.com/v1/audio-analysis/4Xb9WKmzyiPeQSRqNQ2djU
1055,Hotel California - 2013 Remaster,Eagles,40riOy7x9W7GXjyGp4pjAv,rock,0.0057399999999999994,0.579,391376.0,0.508,0.0004940000000000001,2.0,0.0575,-9.484,1.0,0.027000000000000003,147.125,4.0,0.609,https://api.spotify.com/v1/tracks/40riOy7x9W7GXjyGp4pjAv,spotify:track:40riOy7x9W7GXjyGp4pjAv,https://api.spotify.com/v1/audio-analysis/40riOy7x9W7GXjyGp4pjAv
1056,I Don't Want to Hear Any More,Eagles,2w71Icai5AhKlbxJhoRNMY,rock,0.139,0.6509999999999999,261107.0,0.612,0.00446,5.0,0.1,-6.32,1.0,0.0238,92.197,4.0,0.728,https://api.spotify.com/v1/tracks/2w71Icai5AhKlbxJhoRNMY,spotify:track:2w71Icai5AhKlbxJhoRNMY,https://api.spotify.com/v1/audio-analysis/2w71Icai5AhKlbxJhoRNMY
1057,"New York Minute - Live On MTV, 1994",Eagles,56awWXMn89K8w6sQMvmE75,rock,0.6609999999999999,0.313,397667.0,0.511,4.96e-05,0.0,0.9590000000000001,-8.76,0.0,0.0385,63.873000000000005,4.0,0.253,https://api.spotify.com/v1/tracks/56awWXMn89K8w6sQMvmE75,spotify:track:56awWXMn89K8w6sQMvmE75,https://api.spotify.com/v1/audio-analysis/56awWXMn89K8w6sQMvmE75
1058,Learn To Be Still,Eagles,5POu9RspR7sR9zD5m6ZZkJ,rock,0.324,0.539,268880.0,0.405,0.00777,6.0,0.129,-10.565,1.0,0.0246,95.904,4.0,0.163,https://api.spotify.com/v1/tracks/5POu9RspR7sR9zD5m6ZZkJ,spotify:track:5POu9RspR7sR9zD5m6ZZkJ,https://api.spotify.com/v1/audio-analysis/5POu9RspR7sR9zD5m6ZZkJ
1059,Astronaut In The Ocean,Masked Wolf,3Ofmpyhv5UAQ70mENzB277,hip hop,0.175,0.778,132780.0,0.695,0.0,4.0,0.15,-6.865,0.0,0.0913,149.996,4.0,0.47200000000000003,https://api.spotify.com/v1/tracks/3Ofmpyhv5UAQ70mENzB277,spotify:track:3Ofmpyhv5UAQ70mENzB277,https://api.spotify.com/v1/audio-analysis/3Ofmpyhv5UAQ70mENzB277
1060,What’s Next,Drake,3aQem4jVGdhtg116TmJnHz,hip hop,0.0136,0.7809999999999999,178154.0,0.594,0.0,0.0,0.162,-6.959,0.0,0.0485,129.895,4.0,0.0628,https://api.spotify.com/v1/tracks/3aQem4jVGdhtg116TmJnHz,spotify:track:3aQem4jVGdhtg116TmJnHz,https://api.spotify.com/v1/audio-analysis/3aQem4jVGdhtg116TmJnHz
1061,God's Plan,Drake,6DCZcSspjsKoFjzjrWoCdn,hip hop,0.0332,0.754,198973.0,0.449,8.290000000000001e-05,7.0,0.552,-9.211,1.0,0.109,77.169,4.0,0.35700000000000004,https://api.spotify.com/v1/tracks/6DCZcSspjsKoFjzjrWoCdn,spotify:track:6DCZcSspjsKoFjzjrWoCdn,https://api.spotify.com/v1/audio-analysis/6DCZcSspjsKoFjzjrWoCdn
1062,Toosie Slide,Drake,127QTOFJsJQp5LbJbu3A1y,hip hop,0.321,0.8340000000000001,247059.0,0.45399999999999996,6.15e-06,1.0,0.114,-9.75,0.0,0.201,81.618,4.0,0.8370000000000001,https://api.spotify.com/v1/tracks/127QTOFJsJQp5LbJbu3A1y,spotify:track:127QTOFJsJQp5LbJbu3A1y,https://api.spotify.com/v1/audio-analysis/127QTOFJsJQp5LbJbu3A1y
1063,In My Feelings,Drake,2G7V7zsVDxg1yRsu7Ew9RJ,hip hop,0.0589,0.835,217925.0,0.626,5.9999999999999995e-05,1.0,0.396,-5.832999999999999,1.0,0.125,91.03,4.0,0.35,https://api.spotify.com/v1/tracks/2G7V7zsVDxg1yRsu7Ew9RJ,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,https://api.spotify.com/v1/audio-analysis/2G7V7zsVDxg1yRsu7Ew9RJ
1064,Journey of the Sorcerer - 2013 Remaster,Eagles,3OcBH9Vzd1UwJkQd3r1dVG,rock,0.529,0.373,397160.0,0.467,0.439,0.0,0.10800000000000001,-9.748,1.0,0.039,85.67,4.0,0.0662,https://api.spotify.com/v1/tracks/3OcBH9Vzd1UwJkQd3r1dVG,spotify:track:3OcBH9Vzd1UwJkQd3r1dVG,https://api.spotify.com/v1/audio-analysis/3OcBH9Vzd1UwJkQd3r1dVG
1065,Take It to the Limit - 2013 Remaster,Eagles,2cWHN0WK52RGAWHgaDamUA,rock,0.0916,0.435,287091.0,0.423,0.000659,11.0,0.132,-8.795,1.0,0.024,91.137,3.0,0.451,https://api.spotify.com/v1/tracks/2cWHN0WK52RGAWHgaDamUA,spotify:track:2cWHN0WK52RGAWHgaDamUA,https://api.spotify.com/v1/audio-analysis/2cWHN0WK52RGAWHgaDamUA
1066,Visions - 2013 Remaster,Eagles,7dvL8p3pOPVQRDnOPIErMm,rock,0.0388,0.483,238662.0,0.775,0.64,2.0,0.0963,-6.582000000000001,1.0,0.0312,119.478,4.0,0.698,https://api.spotify.com/v1/tracks/7dvL8p3pOPVQRDnOPIErMm,spotify:track:7dvL8p3pOPVQRDnOPIErMm,https://api.spotify.com/v1/audio-analysis/7dvL8p3pOPVQRDnOPIErMm
1067,After the Thrill Is Gone - 2013 Remaster,Eagles,73gx888k1raTwjFeuqIV5D,rock,0.40700000000000003,0.5720000000000001,236664.0,0.358,0.00573,7.0,0.122,-10.168,1.0,0.0292,77.232,4.0,0.405,https://api.spotify.com/v1/tracks/73gx888k1raTwjFeuqIV5D,spotify:track:73gx888k1raTwjFeuqIV5D,https://api.spotify.com/v1/audio-analysis/73gx888k1raTwjFeuqIV5D
1068,I Wish You Peace - 2013 Remaster,Eagles,66Smv3YaSOXkosDlinPi0Q,rock,0.624,0.456,225638.0,0.243,0.00028199999999999997,9.0,0.0926,-12.437999999999999,1.0,0.0302,117.788,4.0,0.247,https://api.spotify.com/v1/tracks/66Smv3YaSOXkosDlinPi0Q,spotify:track:66Smv3YaSOXkosDlinPi0Q,https://api.spotify.com/v1/audio-analysis/66Smv3YaSOXkosDlinPi0Q
1069,More Than a Feeling,Boston,1QEEqeFIZktqIpPI4jSVSF,rock,0.00088,0.377,285133.0,0.6809999999999999,0.0023,7.0,0.0504,-8.039,1.0,0.0298,108.789,4.0,0.285,https://api.spotify.com/v1/tracks/1QEEqeFIZktqIpPI4jSVSF,spotify:track:1QEEqeFIZktqIpPI4jSVSF,https://api.spotify.com/v1/audio-analysis/1QEEqeFIZktqIpPI4jSVSF
1070,Heroes - 2017 Remaster,David Bowie,7Jh1bpe76CNTCgdgAdBw4Z,rock,0.000671,0.49,371413.0,0.758,0.484,7.0,0.092,-6.4910000000000005,1.0,0.0297,112.11399999999999,4.0,0.435,https://api.spotify.com/v1/tracks/7Jh1bpe76CNTCgdgAdBw4Z,spotify:track:7Jh1bpe76CNTCgdgAdBw4Z,https://api.spotify.com/v1/audio-analysis/7Jh1bpe76CNTCgdgAdBw4Z
1071,Not The Same Anymore,The Strokes,5ncofiedz9Ej6YkvvXMKVn,rock,0.384,0.353,337333.0,0.613,0.0123,9.0,0.10300000000000001,-5.9,1.0,0.031,177.375,4.0,0.282,https://api.spotify.com/v1/tracks/5ncofiedz9Ej6YkvvXMKVn,spotify:track:5ncofiedz9Ej6YkvvXMKVn,https://api.spotify.com/v1/audio-analysis/5ncofiedz9Ej6YkvvXMKVn
1072,Wonderwall - Remastered,Oasis,5qqabIl2vWzo9ApSC317sa,rock,0.000452,0.37799999999999995,258773.0,0.8959999999999999,0.0,2.0,0.19399999999999998,-4.066,1.0,0.0407,174.30200000000002,4.0,0.469,https://api.spotify.com/v1/tracks/5qqabIl2vWzo9ApSC317sa,spotify:track:5qqabIl2vWzo9ApSC317sa,https://api.spotify.com/v1/audio-analysis/5qqabIl2vWzo9ApSC317sa
1073,Don't Look Back in Anger - Remastered,Oasis,0UvCh63URrLFcPkKt99hHd,rock,0.0708,0.327,289560.0,0.938,3.79e-06,0.0,0.14800000000000002,-3.237,1.0,0.0645,162.937,4.0,0.326,https://api.spotify.com/v1/tracks/0UvCh63URrLFcPkKt99hHd,spotify:track:0UvCh63URrLFcPkKt99hHd,https://api.spotify.com/v1/audio-analysis/0UvCh63URrLFcPkKt99hHd
1074,Stop Crying Your Heart Out,Oasis,5YciOakY5dB5dULkiLdCaf,rock,0.077,0.38,303133.0,0.573,2.38e-06,2.0,0.0776,-5.334,1.0,0.03,74.988,4.0,0.0901,https://api.spotify.com/v1/tracks/5YciOakY5dB5dULkiLdCaf,spotify:track:5YciOakY5dB5dULkiLdCaf,https://api.spotify.com/v1/audio-analysis/5YciOakY5dB5dULkiLdCaf
1075,Live Forever,Oasis,6bDa74S6lMqpq1l5w0pkyy,rock,0.0107,0.23199999999999998,309847.0,0.946,0.0681,9.0,0.983,-4.079,0.0,0.0773,90.387,4.0,0.196,https://api.spotify.com/v1/tracks/6bDa74S6lMqpq1l5w0pkyy,spotify:track:6bDa74S6lMqpq1l5w0pkyy,https://api.spotify.com/v1/audio-analysis/6bDa74S6lMqpq1l5w0pkyy
1076,Stand by Me,Oasis,7aSSsHnGQ54rbMZpXApmtU,rock,0.0139,0.214,356600.0,0.8270000000000001,1.65e-06,7.0,0.162,-2.661,1.0,0.038,169.96,4.0,0.384,https://api.spotify.com/v1/tracks/7aSSsHnGQ54rbMZpXApmtU,spotify:track:7aSSsHnGQ54rbMZpXApmtU,https://api.spotify.com/v1/audio-analysis/7aSSsHnGQ54rbMZpXApmtU
1077,Supersonic - Remastered,Oasis,6dUfUi14QkuIpGA0GFFPyC,rock,5.8599999999999995e-05,0.361,283787.0,0.905,0.0094,9.0,0.08900000000000001,-2.8510000000000004,1.0,0.0405,103.99700000000001,4.0,0.635,https://api.spotify.com/v1/tracks/6dUfUi14QkuIpGA0GFFPyC,spotify:track:6dUfUi14QkuIpGA0GFFPyC,https://api.spotify.com/v1/audio-analysis/6dUfUi14QkuIpGA0GFFPyC
1078,Whatever - Remastered,Oasis,7rpUsVjQyitDQ27NRybgZl,rock,0.0418,0.247,382267.0,0.9129999999999999,0.00839,7.0,0.257,-2.437,1.0,0.0388,91.15700000000001,4.0,0.34,https://api.spotify.com/v1/tracks/7rpUsVjQyitDQ27NRybgZl,spotify:track:7rpUsVjQyitDQ27NRybgZl,https://api.spotify.com/v1/audio-analysis/7rpUsVjQyitDQ27NRybgZl
1079,Ode To The Mets,The Strokes,1BLOVHYYlH4JUHQGcpt75R,rock,0.341,0.426,351787.0,0.617,0.18100000000000002,1.0,0.10099999999999999,-5.422999999999999,0.0,0.0289,92.00200000000001,4.0,0.201,https://api.spotify.com/v1/tracks/1BLOVHYYlH4JUHQGcpt75R,spotify:track:1BLOVHYYlH4JUHQGcpt75R,https://api.spotify.com/v1/audio-analysis/1BLOVHYYlH4JUHQGcpt75R
1080,Sultans Of Swing,Dire Straits,37Tmv4NnfQeb0ZgUC4fOJj,rock,0.0614,0.733,348624.0,0.794,0.0367,5.0,0.33,-10.023,1.0,0.0307,148.174,4.0,0.9309999999999999,https://api.spotify.com/v1/tracks/37Tmv4NnfQeb0ZgUC4fOJj,spotify:track:37Tmv4NnfQeb0ZgUC4fOJj,https://api.spotify.com/v1/audio-analysis/37Tmv4NnfQeb0ZgUC4fOJj
1081,Walk Of Life,Dire Straits,5Hk4Mpex0s2ndUpDQ5v2rU,rock,0.381,0.461,248893.0,0.915,0.000359,4.0,0.13,-8.524,1.0,0.0899,172.34799999999998,4.0,0.777,https://api.spotify.com/v1/tracks/5Hk4Mpex0s2ndUpDQ5v2rU,spotify:track:5Hk4Mpex0s2ndUpDQ5v2rU,https://api.spotify.com/v1/audio-analysis/5Hk4Mpex0s2ndUpDQ5v2rU
1082,Batphone,Arctic Monkeys,7aiKdAM9WYW3GzWSA9OXIl,rock,0.312,0.675,271613.0,0.6809999999999999,0.0,5.0,0.304,-5.728,0.0,0.0356,106.521,4.0,0.675,https://api.spotify.com/v1/tracks/7aiKdAM9WYW3GzWSA9OXIl,spotify:track:7aiKdAM9WYW3GzWSA9OXIl,https://api.spotify.com/v1/audio-analysis/7aiKdAM9WYW3GzWSA9OXIl
1083,Amazonia,Gojira,1GWtUkDQk7XC35r7kTPfqx,rock,0.00037999999999999997,0.382,300783.0,0.9540000000000001,0.7759999999999999,9.0,0.244,-4.831,1.0,0.0417,181.933,4.0,0.513,https://api.spotify.com/v1/tracks/1GWtUkDQk7XC35r7kTPfqx,spotify:track:1GWtUkDQk7XC35r7kTPfqx,https://api.spotify.com/v1/audio-analysis/1GWtUkDQk7XC35r7kTPfqx
1084,You Don't Know How It Feels,Tom Petty,7MooGz4ZPE4bNxjFegR6Jx,rock,0.11900000000000001,0.765,289440.0,0.502,0.0011,9.0,0.171,-7.393,1.0,0.0321,144.204,4.0,0.836,https://api.spotify.com/v1/tracks/7MooGz4ZPE4bNxjFegR6Jx,spotify:track:7MooGz4ZPE4bNxjFegR6Jx,https://api.spotify.com/v1/audio-analysis/7MooGz4ZPE4bNxjFegR6Jx
1085,You Wreck Me,Tom Petty,1UdNJaZmhe2J4cyqBDkN5q,rock,0.141,0.271,344730.0,0.853,0.000562,10.0,0.965,-5.575,1.0,0.0567,161.938,4.0,0.37,https://api.spotify.com/v1/tracks/1UdNJaZmhe2J4cyqBDkN5q,spotify:track:1UdNJaZmhe2J4cyqBDkN5q,https://api.spotify.com/v1/audio-analysis/1UdNJaZmhe2J4cyqBDkN5q
1086,Yer So Bad,Tom Petty,2ZS3jFe6p8UoVyrY5jWBlF,rock,0.00771,0.569,185667.0,0.55,0.0,7.0,0.179,-12.859000000000002,1.0,0.0275,90.454,4.0,0.746,https://api.spotify.com/v1/tracks/2ZS3jFe6p8UoVyrY5jWBlF,spotify:track:2ZS3jFe6p8UoVyrY5jWBlF,https://api.spotify.com/v1/audio-analysis/2ZS3jFe6p8UoVyrY5jWBlF
1087,You Saw Me Comin',Tom Petty,3ETXnM29Ydew7yeqrdvfiu,rock,0.0195,0.59,275480.0,0.5920000000000001,0.00158,7.0,0.126,-6.977,1.0,0.0319,123.501,4.0,0.188,https://api.spotify.com/v1/tracks/3ETXnM29Ydew7yeqrdvfiu,spotify:track:3ETXnM29Ydew7yeqrdvfiu,https://api.spotify.com/v1/audio-analysis/3ETXnM29Ydew7yeqrdvfiu
1088,It's Good To Be King,Tom Petty,1c0flvMImhKMuiZIc0VzEb,rock,0.0143,0.523,310933.0,0.622,0.0065,2.0,0.297,-6.632000000000001,1.0,0.0245,147.878,4.0,0.446,https://api.spotify.com/v1/tracks/1c0flvMImhKMuiZIc0VzEb,spotify:track:1c0flvMImhKMuiZIc0VzEb,https://api.spotify.com/v1/audio-analysis/1c0flvMImhKMuiZIc0VzEb
1089,Don't Fade On Me,Tom Petty,0EhtRas9WK5BLZeNQhVsEN,rock,0.7929999999999999,0.271,208109.0,0.193,6.36e-06,7.0,0.10400000000000001,-14.658,1.0,0.0327,177.53400000000002,3.0,0.373,https://api.spotify.com/v1/tracks/0EhtRas9WK5BLZeNQhVsEN,spotify:track:0EhtRas9WK5BLZeNQhVsEN,https://api.spotify.com/v1/audio-analysis/0EhtRas9WK5BLZeNQhVsEN
1090,Hard On Me,Tom Petty,6TCbEppcZ1NpqISe0uxohQ,rock,0.0242,0.6779999999999999,228467.0,0.402,2.02e-05,2.0,0.0747,-7.3420000000000005,0.0,0.0276,73.711,4.0,0.41200000000000003,https://api.spotify.com/v1/tracks/6TCbEppcZ1NpqISe0uxohQ,spotify:track:6TCbEppcZ1NpqISe0uxohQ,https://api.spotify.com/v1/audio-analysis/6TCbEppcZ1NpqISe0uxohQ
1091,Cabin Down Below,Tom Petty,0EeFLYljsm8bbO5hxoaf4j,rock,0.0213,0.6890000000000001,165188.0,0.853,0.000271,4.0,0.105,-6.629,1.0,0.0297,126.413,4.0,0.909,https://api.spotify.com/v1/tracks/0EeFLYljsm8bbO5hxoaf4j,spotify:track:0EeFLYljsm8bbO5hxoaf4j,https://api.spotify.com/v1/audio-analysis/0EeFLYljsm8bbO5hxoaf4j
1092,Listen to the Music,The Doobie Brothers,4feNlb6HlpBrW36SsXoUfh,rock,0.212,0.6609999999999999,206520.0,0.743,2.04e-06,4.0,0.0981,-7.76,1.0,0.0334,106.045,4.0,0.897,https://api.spotify.com/v1/tracks/4feNlb6HlpBrW36SsXoUfh,spotify:track:4feNlb6HlpBrW36SsXoUfh,https://api.spotify.com/v1/audio-analysis/4feNlb6HlpBrW36SsXoUfh
1093,Haunted House,Holly Humberstone,6A6A6VJtMLsPKyHxNlYT5h,pop,0.873,0.34600000000000003,133773.0,0.273,0.0,9.0,0.102,-9.175,1.0,0.0467,138.149,4.0,0.21899999999999997,https://api.spotify.com/v1/tracks/6A6A6VJtMLsPKyHxNlYT5h,spotify:track:6A6A6VJtMLsPKyHxNlYT5h,https://api.spotify.com/v1/audio-analysis/6A6A6VJtMLsPKyHxNlYT5h
1094,Dirty Work,Steely Dan,0s1aSsYlLIEiy16LjFWbdp,rock,0.795,0.631,188693.0,0.354,0.00010700000000000001,1.0,0.0879,-11.112,1.0,0.0313,73.007,4.0,0.522,https://api.spotify.com/v1/tracks/0s1aSsYlLIEiy16LjFWbdp,spotify:track:0s1aSsYlLIEiy16LjFWbdp,https://api.spotify.com/v1/audio-analysis/0s1aSsYlLIEiy16LjFWbdp
1095,Blowin' in the Wind,Bob Dylan,18GiV1BaXzPVYpp9rmOg0E,rock,0.914,0.38,165427.0,0.0993,2.3199999999999998e-05,2.0,0.0605,-20.566999999999997,1.0,0.0509,174.87400000000002,4.0,0.44,https://api.spotify.com/v1/tracks/18GiV1BaXzPVYpp9rmOg0E,spotify:track:18GiV1BaXzPVYpp9rmOg0E,https://api.spotify.com/v1/audio-analysis/18GiV1BaXzPVYpp9rmOg0E
1096,Girl from the North Country,Bob Dylan,4K1imZQQ0yKtJ40vGmUajS,rock,0.843,0.607,220400.0,0.142,0.000197,7.0,0.121,-23.455,1.0,0.0382,118.867,4.0,0.305,https://api.spotify.com/v1/tracks/4K1imZQQ0yKtJ40vGmUajS,spotify:track:4K1imZQQ0yKtJ40vGmUajS,https://api.spotify.com/v1/audio-analysis/4K1imZQQ0yKtJ40vGmUajS
1097,"Don't Think Twice, It's All Right",Bob Dylan,2WOjLF83vqjit2Zh4B69V3,rock,0.89,0.6,217400.0,0.243,0.0022,4.0,0.249,-17.085,1.0,0.0366,110.535,4.0,0.46799999999999997,https://api.spotify.com/v1/tracks/2WOjLF83vqjit2Zh4B69V3,spotify:track:2WOjLF83vqjit2Zh4B69V3,https://api.spotify.com/v1/audio-analysis/2WOjLF83vqjit2Zh4B69V3
1098,"Lay, Lady, Lay",Bob Dylan,4uYwlMp841PLJmj1gJJwIq,rock,0.35600000000000004,0.52,197093.0,0.179,0.00344,11.0,0.131,-21.976,0.0,0.0454,155.746,4.0,0.40700000000000003,https://api.spotify.com/v1/tracks/4uYwlMp841PLJmj1gJJwIq,spotify:track:4uYwlMp841PLJmj1gJJwIq,https://api.spotify.com/v1/audio-analysis/4uYwlMp841PLJmj1gJJwIq
1099,Handle With Care,Traveling Wilburys,1vQxicuNSODoBECPMFjHMG,rock,0.109,0.6759999999999999,199587.0,0.7709999999999999,0.0,7.0,0.247,-5.981,1.0,0.0283,115.073,4.0,0.708,https://api.spotify.com/v1/tracks/1vQxicuNSODoBECPMFjHMG,spotify:track:1vQxicuNSODoBECPMFjHMG,https://api.spotify.com/v1/audio-analysis/1vQxicuNSODoBECPMFjHMG
1100,Last Night,Traveling Wilburys,3pM8aq8i0NsGCG5odCyEh7,rock,0.0135,0.7120000000000001,239667.0,0.512,1.75e-05,10.0,0.0836,-8.565,0.0,0.38299999999999995,95.639,4.0,0.613,https://api.spotify.com/v1/tracks/3pM8aq8i0NsGCG5odCyEh7,spotify:track:3pM8aq8i0NsGCG5odCyEh7,https://api.spotify.com/v1/audio-analysis/3pM8aq8i0NsGCG5odCyEh7
1101,Not Alone Any More,Traveling Wilburys,4TKjQ87mCaNhuhxhgu4U3h,rock,0.239,0.662,204560.0,0.6970000000000001,3.04e-06,2.0,0.0619,-6.225,1.0,0.0274,119.535,4.0,0.6659999999999999,https://api.spotify.com/v1/tracks/4TKjQ87mCaNhuhxhgu4U3h,spotify:track:4TKjQ87mCaNhuhxhgu4U3h,https://api.spotify.com/v1/audio-analysis/4TKjQ87mCaNhuhxhgu4U3h
1102,Dirty World,Traveling Wilburys,54TUMbmJFfebiiVR7BJ8XQ,rock,0.264,0.565,209587.0,0.9279999999999999,0.0,9.0,0.0533,-5.069,1.0,0.151,168.54,4.0,0.504,https://api.spotify.com/v1/tracks/54TUMbmJFfebiiVR7BJ8XQ,spotify:track:54TUMbmJFfebiiVR7BJ8XQ,https://api.spotify.com/v1/audio-analysis/54TUMbmJFfebiiVR7BJ8XQ
1103,Heading For The Light,Traveling Wilburys,3WukTEV57eYvJUfQUCKAMV,rock,0.131,0.563,216693.0,0.9359999999999999,4.43e-06,6.0,0.311,-3.957,1.0,0.0511,129.85299999999998,4.0,0.48100000000000004,https://api.spotify.com/v1/tracks/3WukTEV57eYvJUfQUCKAMV,spotify:track:3WukTEV57eYvJUfQUCKAMV,https://api.spotify.com/v1/audio-analysis/3WukTEV57eYvJUfQUCKAMV
1104,Rattled,Traveling Wilburys,43AndBfy1f4wGRbHQ9aMpU,rock,0.0198,0.722,179227.0,0.93,7.01e-06,4.0,0.126,-5.534,1.0,0.0354,104.83200000000001,4.0,0.85,https://api.spotify.com/v1/tracks/43AndBfy1f4wGRbHQ9aMpU,spotify:track:43AndBfy1f4wGRbHQ9aMpU,https://api.spotify.com/v1/audio-analysis/43AndBfy1f4wGRbHQ9aMpU
1105,Dream A Little Dream Of Me - Single Version,Ella Fitzgerald,78MI7mu1LV1k4IA2HzKmHe,pop,0.9129999999999999,0.44299999999999995,185160.0,0.10400000000000001,0.0,0.0,0.191,-17.042,1.0,0.10099999999999999,76.497,4.0,0.39399999999999996,https://api.spotify.com/v1/tracks/78MI7mu1LV1k4IA2HzKmHe,spotify:track:78MI7mu1LV1k4IA2HzKmHe,https://api.spotify.com/v1/audio-analysis/78MI7mu1LV1k4IA2HzKmHe
1106,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",The Smiths,6BrMEbPSSj55nQhkgf6DnE,rock,0.534,0.24100000000000002,112707.0,0.46799999999999997,0.0,2.0,0.161,-9.579,1.0,0.0272,91.581,3.0,0.451,https://api.spotify.com/v1/tracks/6BrMEbPSSj55nQhkgf6DnE,spotify:track:6BrMEbPSSj55nQhkgf6DnE,https://api.spotify.com/v1/audio-analysis/6BrMEbPSSj55nQhkgf6DnE
1107,There Is a Light That Never Goes Out - 2017 Master,The Smiths,3mkS1alZdcdBQuIMad8aee,rock,0.031,0.513,242667.0,0.77,0.0,4.0,0.198,-5.131,1.0,0.0277,136.22,4.0,0.8490000000000001,https://api.spotify.com/v1/tracks/3mkS1alZdcdBQuIMad8aee,spotify:track:3mkS1alZdcdBQuIMad8aee,https://api.spotify.com/v1/audio-analysis/3mkS1alZdcdBQuIMad8aee
1108,Bigmouth Strikes Again - 2017 Master,The Smiths,1JXpzsOgH0lA3JU7wyRzwJ,rock,0.0474,0.39899999999999997,191920.0,0.904,1.35e-06,1.0,0.532,-4.607,0.0,0.040999999999999995,134.892,4.0,0.879,https://api.spotify.com/v1/tracks/1JXpzsOgH0lA3JU7wyRzwJ,spotify:track:1JXpzsOgH0lA3JU7wyRzwJ,https://api.spotify.com/v1/audio-analysis/1JXpzsOgH0lA3JU7wyRzwJ
1109,Heaven Knows I'm Miserable Now - 2011 Remaster,The Smiths,1xaTREM89RbIxkcjlpf4Uw,rock,0.027999999999999997,0.609,215760.0,0.759,0.0,6.0,0.183,-4.862,1.0,0.0276,114.045,4.0,0.774,https://api.spotify.com/v1/tracks/1xaTREM89RbIxkcjlpf4Uw,spotify:track:1xaTREM89RbIxkcjlpf4Uw,https://api.spotify.com/v1/audio-analysis/1xaTREM89RbIxkcjlpf4Uw
1110,The Boy with the Thorn in His Side - 2017 Master,The Smiths,1SuVJpFhGQOSBAB6VUpHYH,rock,0.188,0.502,195880.0,0.9009999999999999,4.8899999999999996e-05,7.0,0.28,-4.467,1.0,0.0459,119.022,4.0,0.821,https://api.spotify.com/v1/tracks/1SuVJpFhGQOSBAB6VUpHYH,spotify:track:1SuVJpFhGQOSBAB6VUpHYH,https://api.spotify.com/v1/audio-analysis/1SuVJpFhGQOSBAB6VUpHYH
1111,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),Taylor Swift,7l2tmgUhV7Y2aJHjiszifg,pop,0.16699999999999998,0.6609999999999999,277592.0,0.8190000000000001,0.0,11.0,0.0647,-6.269,0.0,0.0519,135.937,4.0,0.7240000000000001,https://api.spotify.com/v1/tracks/7l2tmgUhV7Y2aJHjiszifg,spotify:track:7l2tmgUhV7Y2aJHjiszifg,https://api.spotify.com/v1/audio-analysis/7l2tmgUhV7Y2aJHjiszifg
1112,Love Story (Taylor’s Version),Taylor Swift,3CeCwYWvdfXbZLXFhBrbnf,pop,0.135,0.626,235767.0,0.79,3.97e-06,2.0,0.0989,-4.302,1.0,0.0311,119.08200000000001,4.0,0.41600000000000004,https://api.spotify.com/v1/tracks/3CeCwYWvdfXbZLXFhBrbnf,spotify:track:3CeCwYWvdfXbZLXFhBrbnf,https://api.spotify.com/v1/audio-analysis/3CeCwYWvdfXbZLXFhBrbnf
1113,Heat Above,Greta Van Fleet,0zlaa4AmbFE7MVDijsyD9Q,rock,0.00881,0.33799999999999997,341255.0,0.847,0.00105,3.0,0.147,-3.6919999999999997,1.0,0.0458,139.061,4.0,0.23199999999999998,https://api.spotify.com/v1/tracks/0zlaa4AmbFE7MVDijsyD9Q,spotify:track:0zlaa4AmbFE7MVDijsyD9Q,https://api.spotify.com/v1/audio-analysis/0zlaa4AmbFE7MVDijsyD9Q
